Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
45,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
46,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
47,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
48,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
49,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
50,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
51,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
52,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
53,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
54,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
55,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
56,8.086327683267212083e+19,7.620145000000000098e+21,8.083639999999999493e-01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,2.939583380336460687e+04
57,5.361909561967151022e+20,7.981050000000000459e+21,8.274566666666667070e-01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,3.163758888100509648e+04
58,3.002398271320270307e+21,1.334849333333333115e+22,1.047868333333333402e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,5.775183471444128372e+04
59,1.048400726916505115e+23,2.795164799999999979e+23,1.340870000000000228e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,5.906197085539472755e+05
60,2.449631533374030291e+23,5.062387500000000543e+23,2.066889999999999894e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.157892959462608444e+06
61,7.665790105078555528e+22,7.294645000000000072e+22,8.290079999999999671e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,5.062553759357699309e+05
62,7.039574337994045260e+21,1.050240000000000000e+21,8.231300000000000239e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,2.844683114827572717e+05
63,5.789002971385456230e+20,1.369133482307692134e+20,8.558424615384613787e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.145564248514592473e+05
